seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
GP3_S28_contig_246	59622	DTR	NA	84	11	0.9987	0.0010	8	80.6170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3766	5085	No terminal repeats	NA	7	11	0.9987	0.0010	0	5.4485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1249	2815	No terminal repeats	NA	4	11	0.9987	0.0010	1	5.1548	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP3_S28_contig_1286	24192	No terminal repeats	NA	24	11	0.9987	0.0010	5	29.0082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2268	29040	No terminal repeats	NA	28	11	0.9987	0.0010	11	37.0250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5333	34030	DTR	NA	47	11	0.9987	0.0010	6	44.3595	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2144	2742	No terminal repeats	NA	4	11	0.9987	0.0010	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3031	9074	No terminal repeats	NA	22	11	0.9987	0.0010	0	14.5870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2430	2859	No terminal repeats	NA	6	11	0.9987	0.0010	0	6.4225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_138	4318	No terminal repeats	NA	6	11	0.9987	0.0010	1	8.2192	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1291	3207	No terminal repeats	NA	7	11	0.9987	0.0010	2	9.5850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5022|provirus_1_38457	38457	Provirus	1-38457	37	11	0.9987	0.0010	7	43.1947	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4442	9060	No terminal repeats	NA	7	11	0.9986	0.0010	1	11.8027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5335	56826	DTR	NA	84	11	0.9986	0.0010	8	67.0077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4043	3460	No terminal repeats	NA	5	11	0.9986	0.0010	2	3.4321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3099	22702	No terminal repeats	NA	40	11	0.9986	0.0010	3	17.4376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3643	9787	No terminal repeats	NA	10	11	0.9985	0.0010	1	10.0398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_889	1033	No terminal repeats	NA	3	11	0.9985	0.0010	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2567	1951	No terminal repeats	NA	3	11	0.9985	0.0010	1	4.6204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2347	11214	No terminal repeats	NA	25	11	0.9985	0.0010	2	22.2283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3784	5986	No terminal repeats	NA	10	11	0.9985	0.0010	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3168	6664	No terminal repeats	NA	10	11	0.9984	0.0010	2	15.1461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4560	3363	No terminal repeats	NA	4	11	0.9984	0.0010	0	5.8573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_113	16149	No terminal repeats	NA	28	11	0.9984	0.0010	2	17.0032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_958	4342	No terminal repeats	NA	6	11	0.9984	0.0010	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_608	16294	No terminal repeats	NA	31	11	0.9983	0.0010	0	22.1490	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2728	3057	No terminal repeats	NA	3	11	0.9983	0.0010	1	4.1498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2854	2840	No terminal repeats	NA	4	11	0.9983	0.0011	2	5.8813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4844	1558	No terminal repeats	NA	2	11	0.9983	0.0011	1	3.0684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_742	2902	No terminal repeats	NA	7	11	0.9983	0.0011	1	5.9998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1476	1499	No terminal repeats	NA	5	11	0.9982	0.0011	1	4.5657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1841	18846	No terminal repeats	NA	33	11	0.9982	0.0011	5	33.9356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3589	1883	No terminal repeats	NA	2	11	0.9982	0.0011	2	2.9123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2520	5257	No terminal repeats	NA	11	11	0.9982	0.0011	0	10.9002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5130	1234	No terminal repeats	NA	3	11	0.9982	0.0011	1	4.6318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1477	5564	No terminal repeats	NA	13	11	0.9982	0.0011	0	8.5049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2638	2866	No terminal repeats	NA	7	11	0.9982	0.0011	7	11.2975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1195	3883	No terminal repeats	NA	7	11	0.9982	0.0011	2	5.9632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3008	2970	No terminal repeats	NA	6	11	0.9981	0.0011	1	3.1079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3430	3189	No terminal repeats	NA	4	11	0.9981	0.0011	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1711	1251	No terminal repeats	NA	1	11	0.9981	0.0011	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3007	4119	No terminal repeats	NA	2	11	0.9981	0.0011	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2760	13641	No terminal repeats	NA	8	11	0.9981	0.0011	0	4.7899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3101	2952	No terminal repeats	NA	10	11	0.9980	0.0011	0	7.5277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5304	37936	DTR	NA	52	11	0.9980	0.0011	5	39.2500	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_463	1884	No terminal repeats	NA	5	11	0.9980	0.0011	1	4.5773	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4719	61843	No terminal repeats	NA	69	11	0.9980	0.0011	2	52.9643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4495	3463	No terminal repeats	NA	3	11	0.9980	0.0011	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2287	4842	No terminal repeats	NA	10	11	0.9980	0.0011	2	7.4993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_894	7364	No terminal repeats	NA	9	11	0.9979	0.0011	4	13.1895	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1230	1902	No terminal repeats	NA	4	11	0.9978	0.0011	2	6.7931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5143	2333	No terminal repeats	NA	5	11	0.9978	0.0011	1	4.7711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3050	3505	No terminal repeats	NA	5	11	0.9978	0.0012	1	4.3113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1510	1092	No terminal repeats	NA	3	11	0.9978	0.0012	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3729	2770	No terminal repeats	NA	2	11	0.9978	0.0012	0	2.9652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5232	1642	No terminal repeats	NA	5	11	0.9978	0.0012	2	6.0486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3579	12083	No terminal repeats	NA	26	11	0.9978	0.0012	1	15.8632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1010	7054	No terminal repeats	NA	8	11	0.9978	0.0012	6	12.2540	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_302	4003	ITR	NA	10	11	0.9977	0.0012	1	8.5773	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1408	1431	No terminal repeats	NA	4	11	0.9977	0.0012	1	4.7914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_868	9319	No terminal repeats	NA	10	11	0.9977	0.0012	0	3.9060	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_81	13985	No terminal repeats	NA	18	11	0.9977	0.0012	2	8.2356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_743	6753	No terminal repeats	NA	10	11	0.9977	0.0012	2	11.4430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4412	2607	No terminal repeats	NA	4	11	0.9977	0.0012	2	4.9271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1736	3823	No terminal repeats	NA	10	11	0.9976	0.0012	0	6.2096	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
GP3_S28_contig_5234	4071	No terminal repeats	NA	8	11	0.9976	0.0012	1	4.3024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5345	2271	DTR	NA	5	11	0.9976	0.0012	1	3.4366	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Repensiviricetes;Geplafuvirales;Genomoviridae
GP3_S28_contig_192	3969	No terminal repeats	NA	8	11	0.9976	0.0012	0	7.0984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4576	39175	No terminal repeats	NA	40	11	0.9976	0.0012	5	32.7444	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2127	1116	No terminal repeats	NA	1	11	0.9976	0.0012	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2357	1268	No terminal repeats	NA	2	11	0.9976	0.0012	1	2.8934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3243	2557	No terminal repeats	NA	5	11	0.9976	0.0013	1	4.5896	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP3_S28_contig_3115	2680	No terminal repeats	NA	6	11	0.9975	0.0013	1	5.6310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1678	45122	No terminal repeats	NA	51	11	0.9975	0.0013	4	41.5537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2226	4252	No terminal repeats	NA	10	11	0.9975	0.0013	0	4.0109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_796	3346	No terminal repeats	NA	5	11	0.9974	0.0013	0	6.1737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_191	43261	DTR	NA	57	11	0.9974	0.0013	13	49.9941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1594	15036	No terminal repeats	NA	20	11	0.9974	0.0013	2	18.6229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3391	1050	No terminal repeats	NA	1	11	0.9973	0.0013	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2729	33646	No terminal repeats	NA	50	11	0.9972	0.0013	9	42.1428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3251	5998	No terminal repeats	NA	12	11	0.9972	0.0013	1	4.7833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_909	29741	DTR	NA	48	11	0.9972	0.0013	15	46.1602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2389	3430	No terminal repeats	NA	3	11	0.9971	0.0013	1	3.3458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2681	9981	No terminal repeats	NA	31	11	0.9971	0.0013	0	9.7673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1847	1286	No terminal repeats	NA	5	11	0.9971	0.0013	1	4.6645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3362	3549	No terminal repeats	NA	4	11	0.9971	0.0013	0	6.0725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4995	13968	No terminal repeats	NA	12	11	0.9970	0.0013	1	13.0233	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5266	1278	No terminal repeats	NA	3	11	0.9970	0.0013	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_897	3768	No terminal repeats	NA	7	11	0.9969	0.0014	1	7.8027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3727	1309	No terminal repeats	NA	2	11	0.9969	0.0014	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3990	6360	No terminal repeats	NA	13	11	0.9969	0.0014	0	3.7049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_748	2211	No terminal repeats	NA	7	11	0.9969	0.0014	1	9.2614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5014	2511	No terminal repeats	NA	2	11	0.9968	0.0014	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3403	4627	No terminal repeats	NA	6	11	0.9968	0.0014	1	6.2606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4625	2549	No terminal repeats	NA	5	11	0.9968	0.0014	0	5.1175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2699	1076	No terminal repeats	NA	4	11	0.9967	0.0014	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4398	44003	DTR	NA	57	11	0.9967	0.0014	5	55.5593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2396	5695	No terminal repeats	NA	9	11	0.9967	0.0014	0	6.7275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2739	2740	No terminal repeats	NA	4	11	0.9967	0.0014	0	4.7050	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4438	3007	No terminal repeats	NA	3	11	0.9967	0.0014	3	5.1548	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae
GP3_S28_contig_846	2532	No terminal repeats	NA	4	11	0.9966	0.0014	2	6.3158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1307	11895	No terminal repeats	NA	18	11	0.9966	0.0014	2	10.0655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4011	2890	No terminal repeats	NA	5	11	0.9965	0.0015	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4745	1535	No terminal repeats	NA	2	11	0.9963	0.0015	2	3.1677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_824	1910	No terminal repeats	NA	5	11	0.9963	0.0015	1	8.3754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_5334	8773	DTR	NA	15	11	0.9963	0.0015	1	11.5523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2959	5517	No terminal repeats	NA	9	11	0.9963	0.0015	0	10.2555	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_150	7165	No terminal repeats	NA	16	11	0.9963	0.0015	0	8.1935	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_152	1018	No terminal repeats	NA	3	11	0.9962	0.0015	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1434	11777	No terminal repeats	NA	7	11	0.9961	0.0015	0	8.1374	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1033	2506	No terminal repeats	NA	5	11	0.9960	0.0015	0	4.4594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2714	3991	No terminal repeats	NA	8	11	0.9960	0.0015	1	7.3951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3688	12765	No terminal repeats	NA	24	11	0.9959	0.0015	1	9.8911	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4774	3465	No terminal repeats	NA	8	11	0.9958	0.0016	0	4.6367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1803	4513	No terminal repeats	NA	6	11	0.9958	0.0016	3	3.9220	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3416	1085	No terminal repeats	NA	3	11	0.9957	0.0016	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3796	2661	No terminal repeats	NA	7	11	0.9956	0.0016	0	2.7073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1152	9925	No terminal repeats	NA	23	11	0.9954	0.0016	1	6.3665	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4173	1429	No terminal repeats	NA	2	11	0.9954	0.0016	1	3.2241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2736	3633	No terminal repeats	NA	5	11	0.9953	0.0016	0	3.5445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_1298	3258	No terminal repeats	NA	6	11	0.9952	0.0016	0	4.1680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4517	1337	No terminal repeats	NA	4	11	0.9950	0.0016	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_46	3689	No terminal repeats	NA	6	11	0.9950	0.0017	1	4.5644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_583	1093	No terminal repeats	NA	4	11	0.9949	0.0017	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2412	12045	DTR	NA	20	11	0.9949	0.0017	0	11.9542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_305	2526	No terminal repeats	NA	3	11	0.9947	0.0017	1	3.1030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3270	1148	No terminal repeats	NA	3	11	0.9946	0.0017	1	1.7183	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP3_S28_contig_3828	1246	No terminal repeats	NA	4	11	0.9945	0.0017	1	5.1434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_826	5851	No terminal repeats	NA	14	11	0.9943	0.0017	0	9.7111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4864	1320	No terminal repeats	NA	3	11	0.9943	0.0017	1	3.0398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3399	1046	No terminal repeats	NA	3	11	0.9943	0.0018	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2778	6697	No terminal repeats	NA	12	11	0.9943	0.0018	1	4.3538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2580	4131	No terminal repeats	NA	6	11	0.9943	0.0018	2	6.6022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3551	1191	No terminal repeats	NA	2	11	0.9941	0.0018	1	3.3464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4283	1065	No terminal repeats	NA	2	11	0.9937	0.0018	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2487	5480	No terminal repeats	NA	9	11	0.9936	0.0018	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Miaviricetes;Ourlivirales;Botourmiaviridae
GP3_S28_contig_881	3100	No terminal repeats	NA	9	11	0.9933	0.0018	0	4.4913	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
GP3_S28_contig_1225	4876	No terminal repeats	NA	6	11	0.9932	0.0019	0	1.0898	Unclassified
GP3_S28_contig_1508	3810	No terminal repeats	NA	8	11	0.9932	0.0019	2	8.3439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4695	5832	No terminal repeats	NA	6	11	0.9928	0.0019	0	1.6535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3779	5464	No terminal repeats	NA	6	11	0.9922	0.0019	0	4.6090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_471	4454	No terminal repeats	NA	8	11	0.9922	0.0019	0	3.0357	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4087	1025	No terminal repeats	NA	3	11	0.9922	0.0020	1	3.1108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4937	1269	No terminal repeats	NA	5	11	0.9922	0.0020	1	4.5970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3709	2588	No terminal repeats	NA	3	11	0.9921	0.0020	0	2.6345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_108	2799	No terminal repeats	NA	9	11	0.9914	0.0020	0	0.0000	Unclassified
GP3_S28_contig_3258	32709	No terminal repeats	NA	37	11	0.9911	0.0020	1	22.9167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_865	1418	No terminal repeats	NA	1	11	0.9908	0.0021	1	1.1823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3816	4056	No terminal repeats	NA	11	11	0.9908	0.0021	0	5.9084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_317	1845	No terminal repeats	NA	3	11	0.9908	0.0021	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3412	1217	No terminal repeats	NA	1	11	0.9889	0.0021	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2307	6456	No terminal repeats	NA	12	11	0.9889	0.0022	0	4.9787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_3092	1498	No terminal repeats	NA	5	11	0.9888	0.0022	1	3.2099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2039	2460	No terminal repeats	NA	8	11	0.9878	0.0022	1	5.1520	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_2544	6332	No terminal repeats	NA	11	11	0.9876	0.0023	1	3.7075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_782	6625	No terminal repeats	NA	8	11	0.9872	0.0023	1	4.4193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_731	6453	DTR	NA	11	11	0.9868	0.0023	0	3.5449	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
GP3_S28_contig_5229	2742	No terminal repeats	NA	6	11	0.9863	0.0024	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_42	2712	No terminal repeats	NA	4	11	0.9861	0.0024	1	5.0431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP3_S28_contig_4638	1803	No terminal repeats	NA	3	11	0.9860	0.0024	1	3.2545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
