ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
M2_S26_contig_30408_10	173	55	head closure	connector	55	102	0.366	4.737e-26	p363376 VI_00073	55	144.636536	4.85509441557476e-42	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_11	477	13288	hypothetical protein	unknown function	13288	164	0.452	1.416e-46	p370787 VI_12002	23	314.634918	2.2564357689269196e-93	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_12	183	17039	hypothetical protein	unknown function	17039	44	0.385	4.181e-07	p297523 VI_01312	17039	49.416019	7.49357235676374e-13	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_13	164	2581	virion structural protein	head and packaging	2581	81	0.271	2.257e-18	p127186 VI_01263	2581	135.19574	3.4657430690740396e-39	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_14	189	27	tail completion or Neck1 protein	connector	27	64	0.281	7.271e-13	NC_027981_p9	27	108.580696	7.704370919532646e-31	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_15	102	2551	minor tail protein	tail	2551	71	0.408	3.197e-16	p259833 VI_09507	2551	60.539768	3.3474670698167117e-16	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_16	352	29	major head protein	head and packaging	29	207	0.366	2.092e-59	p33806 VI_03880	29	266.055725	1.366871277688358e-78	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_17	128	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_18	385	94	head maturation protease	head and packaging	94	198	0.493	4.2720000000000005e-58	p350580 VI_04431	94	250.810471	1.063280875264818e-73	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_19	519	21	portal protein	head and packaging	21	466	0.514	2.755e-145	p173499 VI_06341	21	421.159698	1.9913617388831033e-125	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_20	79	118	head-tail adaptor	connector	118	82	0.598	8.64e-21	p69560 VI_02299	118	94.929115	4.189547329459023e-27	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_21	609	15	terminase large subunit	head and packaging	15	566	0.514	5.548e-178	p173497 VI_06341	15	816.658386	1.2007715402158696e-244	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_22	165	57	terminase small subunit	head and packaging	57	83	0.339	1.619e-19	p277333 VI_02593	57	123.131706	2.502701434356528e-35	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_23	311	1889	terminase small subunit	head and packaging	1889	137	0.316	6.406e-37	p363276 VI_05842	1889	211.401031	3.5613948708422837e-62	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_24	158	36	transcriptional regulator	transcription regulation	36	60	0.292	1.278e-11	p23176 VI_04007	36	80.064285	3.5708814016561106e-22	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_25	115	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30408_26	187	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_1	230	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_2	132	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_3	68	18444	hypothetical protein	unknown function	18444	119	0.844	6.061e-34	p351251 VI_01305	18444	110.137512	7.795376939082147e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_4	1358	13289	tail protein	tail	13289	561	0.319	5.076e-172	LN681534_p23	13289	839.496155	7.23956480359419e-252	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_5	236	33	distal tail protein Dit	tail	33	44	0.228	7.476e-06	p120183 VI_00035	33	83.244278	4.1714843696141333e-23	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_6	930	58	tail length tape measure protein	tail	58	147	0.25	6.293000000000001e-36	p145088 VI_05474	58	359.887848	9.907264238365297e-107	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_7	97	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_8	149	1021	hypothetical protein	unknown function	1021	54	0.258	9.488e-10	p195043 VI_00498	1021	94.459038	1.3816769480239365e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_9	211	885	major tail protein	tail	885	179	0.497	9.832999999999999e-51	p326432 VI_00792	885	198.82515	2.2682290730014712e-58	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_10	126	957	head protein	head and packaging	957	50	0.292	1.205e-08	p196790 VI_00524	957	58.847279	9.132905022030173e-16	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_11	159	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_12	114	1059	head-tail adaptor	connector	1059	87	0.496	1.308e-21	p196788 VI_00524	1059	86.505417	2.466153726895838e-24	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_13	176	1236	head protein	head and packaging	1236	155	0.517	2.963e-44	p196787 VI_00524	1236	161.616547	2.932900490923015e-47	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_14	291	544	major head protein	head and packaging	544	171	0.37	5.581e-48	p136878 VI_00984	544	219.807327	9.421869258835104e-65	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_15	206	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_16	41	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_17	318	595	head maturation protease	head and packaging	595	109	0.304	1.4960000000000001e-25	p235301 VI_01196	595	161.552963	8.965844216556998e-47	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_18	497	64	portal protein	head and packaging	64	184	0.28	9.045e-50	MG765278_p17	64	317.312347	3.286471708821657e-94	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_19	461	5902	hypothetical protein	unknown function	5902	289	0.453	1.809e-86	p7962 VI_07028	5902	281.436615	2.3012921601157622e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_20	225	1889	terminase small subunit	head and packaging	1889	103	0.469	2.596e-25	p363276 VI_05842	509	221.22699	2.712168019406136e-65	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_21	78	3502	hypothetical protein	unknown function	3502	59	0.463	1.606e-12	p113785 VI_00114	3502	60.659889	3.0428630148711654e-16	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_22	112	1233	hypothetical protein	unknown function	1233	77	0.412	2.183e-18	p367521 VI_04587	1233	84.170586	1.7868350182240845e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_23	90	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_24	260	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_25	139	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_26	96	19011	hypothetical protein	unknown function	19011	158	0.751	1.2450000000000001e-46	p95769 VI_01242	19011	158.623505	5.860192182266048e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30583_27	97	17690	hypothetical protein	unknown function	17690	125	0.645	1.224e-34	p57357 VI_04066	17690	118.529274	3.3442502734689614e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_1	37	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_2	788	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_3	518	14988	peptidase	other	14988	95	0.532	8.630999999999999e-23	MH045557_p17	6700	95.618973	2.0730593062653756e-27	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_4	88	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_5	209	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_6	149	44	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	44	81	0.398	1.584e-19	p256451 VI_01358	44	105.419258	8.435009805147556e-30	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_7	2335	10089	DarB-like antirestriction	moron, auxiliary metabolic gene and host takeover	10089	834	0.314	2.579e-242	p120769 VI_04205	10089	1377.502075	0.0	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30637_8	22	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_1	105	4392	hypothetical protein	unknown function	4392	41	0.309	6.977e-06	NC_030915_p95	4392	50.488338	3.3983672196081703e-13	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_2	286	2606	terminase small subunit	head and packaging	2606	205	0.461	3.446e-59	p53746 VI_00978	2606	241.112305	3.4126006533023976e-71	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_3	434	29775	hypothetical protein	unknown function	29775	85	0.345	1.533e-19	p163263 VI_05412	29775	92.800514	4.683654054464994e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_4	499	533	portal protein	head and packaging	533	304	0.383	2.198e-90	p4475 VI_04706	533	285.339508	1.462405470027054e-84	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_5	600	581	minor head protein	head and packaging	581	253	0.4	9.823e-75	p230328 VI_04092	581	333.912292	4.738543994887252e-99	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_6	62	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_7	94	4502	hypothetical protein	unknown function	4502	89	0.528	2.768e-20	p260815 VI_06147	419	107.046028	2.3702405989921662e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_8	197	2303	head scaffolding protein	head and packaging	2303	115	0.342	1.241e-29	p328760 VI_04048	2303	137.344818	1.245629273438573e-39	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_9	322	212	major head protein	head and packaging	212	191	0.366	5.183e-54	p142553 VI_07096	212	262.604004	9.58750773890196e-78	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_10	103	15682	hypothetical protein	unknown function	15682	43	0.487	6.476e-07	NC_018848_p8	10541	47.586994	3.2981506752426257e-12	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_11	123	541	head-tail adaptor	connector	541	79	0.391	6.527e-19	p315505 VI_04386	541	104.394897	8.231682046801549e-30	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_12	114	8710	hypothetical protein	unknown function	8710	116	0.567	7.502e-32	p290687 VI_05753	8710	106.730164	1.4575626442228403e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_13	131	556	minor head protein	head and packaging	556	56	0.383	5.016e-11	p315507 VI_04386	556	118.198097	1.1118823664933566e-33	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_14	132	2595	head-tail connector protein	connector	2595	131	0.531	1.12e-36	p146026 VI_05804	2595	104.179977	1.0644150767422404e-29	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_15	154	820	major tail protein	tail	820	144	0.525	9.171999999999999e-41	p146027 VI_05804	820	135.411652	2.567150719388289e-39	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_16	118	8300	hypothetical protein	unknown function	8300	87	0.427	1.151e-21	p146028 VI_05804	8300	87.010033	1.8578887615651006e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_17	94	8355	hypothetical protein	unknown function	8355	107	0.671	2.532e-29	p146029 VI_05804	8355	116.368469	7.80101630772128e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_18	1370	37487	hypothetical protein	unknown function	37487	322	0.408	1.082e-98	p405186 VI_01344	37487	326.934326	3.8166497956702704e-97	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_19	119	1194	hypothetical protein	unknown function	1194	57	0.426	7.212e-11	MG757153_p32	1194	71.447258	1.1899551213948877e-19	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_20	124	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30683_21	709	16267	hypothetical protein	unknown function	16267	149	0.194	3.933e-36	p146035 VI_05804	16267	223.293823	6.702833282750802e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_1	93	37857	hypothetical protein	unknown function	37857	172	0.932	2.2609999999999997e-47	p359520 VI_01260	37857	135.356308	4.7375306230846075e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_2	292	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_3	64	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_4	449	864	DNA primase	DNA, RNA and nucleotide metabolism	864	156	0.303	2.789e-40	NC_025465_p48	864	263.879028	8.379008660865254e-78	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_5	107	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_6	174	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_7	117	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_8	85	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_9	279	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_10	67	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_11	68	13890	hypothetical protein	unknown function	13890	47	0.39	1.373e-08	p24147 VI_01162	13890	55.633553	7.7346025980848e-15	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_12	108	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_13	70	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_14	81	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_15	80	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_16	43	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_17	36	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_18	46	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_19	46	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_20	34	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_21	405	1	integrase	integration and excision	1	131	0.278	3.8259999999999996e-33	p428256 VI_04636	1	233.558136	1.4978165066365653e-68	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_30891_22	47	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_31257_1	1128	22546	hypothetical protein	unknown function	22546	449	0.5	9.591e-130	p39209 VI_01014	22546	740.917053	5.775705937870898e-222	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_31257_2	152	6305	tail protein	tail	6305	129	0.473	9.579000000000001e-36	p32947 VI_01017	6305	114.773216	9.513450447657857e-33	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_31257_3	1242	14295	hypothetical protein	unknown function	14295	205	0.347	2.1019999999999997e-53	p80823 VI_01018	14295	506.537384	3.383616824255545e-151	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_31257_4	160	14983	hypothetical protein	unknown function	14983	212	0.664	3.552e-64	p310383 VI_05493	14983	205.044968	1.2039923741786297e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M2_S26_contig_31257_5	246	6767	hypothetical protein	unknown function	6767	99	0.373	6.243000000000001e-25	p60034 VI_01039	6767	108.840881	4.500457894388358e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
