ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
F4_S20_contig_3725_5	101	937	hemolysin	other	937	58	0.374	1.165e-11	p288068 VI_01277	937	45.618458	1.5258992834091966e-11	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3725_6	246	3578	endolysin	lysis	3578	54	0.564	3.809e-09	p315020 VI_01130	3578	72.286598	9.860696079464399e-20	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3725_7	96	297	holin	lysis	297	71	0.439	1.125e-16	p26528 VI_00260	297	70.858788	2.437152213900095e-19	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3725_8	143	30034	hypothetical protein	unknown function	30034	101	0.469	1.983e-24	p25587 VI_01160	18593	77.109749	3.5545984699238404e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3725_9	75	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3725_10	113	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_1	954	18522	tail protein	tail	18522	50	0.606	6.2e-07	p156043 VI_07575	18522	68.821777	5.930054687764901e-19	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_2	300	3225	adaptor Ad4	connector	3225	126	0.264	1.118e-31	NC_028789_p16	3225	135.893173	4.334391707341308e-39	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_3	299	2038	upper collar connector	connector	2038	74	0.365	2.389e-15	AF513033_p19	2038	246.778259	6.663603442563541e-73	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_4	517	16740	tail protein	tail	16740	55	0.394	1.673e-08	KY996523_p14	2248	252.959076	1.3185372524424924e-74	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_5	457	2006	major head protein	head and packaging	2006	254	0.41	7.088e-75	NC_019523_p10	2006	332.797638	5.412476119355113e-99	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_6	104	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_7	122	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_8	343	11037	hypothetical protein	unknown function	11037	158	0.515	3.3590000000000005e-42	KU831549_p17	11037	152.573868	3.3105012287704103e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_9	60	7698	endolysin	lysis	7698	47	0.667	3.088e-06	MG925345_p24	7698	44.508476	3.3530040058725465e-11	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_10	63	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_11	333	2150	terminase	head and packaging	2150	91	0.271	5.937000000000001e-20	p280124 VI_00582	2150	199.932693	1.2850946483530791e-58	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_12	653	1907	DNA polymerase	DNA, RNA and nucleotide metabolism	1907	310	0.348	3.124e-91	NC_001825_p5	1907	426.785889	3.0917769161012086e-127	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_13	228	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_14	127	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_15	106	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_16	71	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_17	80	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_18	95	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_19	63	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_3907_20	68	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_1	146	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_2	91	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_3	55	4292	hypothetical protein	unknown function	4292	78	0.739	3.274e-19	KY963371_p33	4292	79.569893	2.6269080410634154e-22	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_4	379	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_5	133	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_6	74	1468	transcriptional repressor	transcription regulation	1468	49	0.484	2.246e-09	p307668 VI_06058	1468	47.868942	1.578004722168478e-12	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_7	690	310	transposase	integration and excision	310	144	0.242	5.672e-36	p269645 VI_06241	310	332.452362	1.4549673294287132e-98	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_8	325	296	DNA transposition protein	integration and excision	296	144	0.31	2.79e-38	p199288 VI_08191	296	210.628769	8.902658307074857e-62	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_9	174	491	Mu Gam-like end protection	DNA, RNA and nucleotide metabolism	491	120	0.439	2.9770000000000003e-32	p189101 VI_06305	491	124.516914	6.973378348000135e-36	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_10	42	15877	DNA methyltransferase	other	15877	44	0.69	2.274e-06	p192661 VI_08360	359	40.806759	3.7703331989455954e-10	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_11	143	359	DNA methyltransferase	other	359	152	0.544	1.744e-42	NC_021068_p59	359	189.632065	1.9787001656926307e-55	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_12	157	286	hypothetical protein	unknown function	286	81	0.367	4.371e-19	p122652 VI_12395	286	98.181358	1.196433737922637e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_13	138	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_14	129	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_15	95	17842	hypothetical protein	unknown function	17842	45	0.33	2.14e-07	p135390 VI_01157	17842	39.402374	8.76156337922341e-10	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_16	128	33075	hypothetical protein	unknown function	33075	143	0.576	4.827e-41	MG711460_p18	33075	141.894409	2.3322208870850937e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_17	450	15001	endolysin	lysis	15001	151	0.329	2.11e-40	p275206 VI_01274	15001	270.377441	4.843412420155713e-80	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_18	114	836	late transcriptional activator	transcription regulation	836	74	0.455	2.255e-16	p206917 VI_10124	836	70.939209	2.127127872830687e-19	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_19	170	36209	holin	lysis	36209	230	0.708	2.5670000000000002e-70	MG711460_p21	36209	231.488464	1.0222961675322053e-68	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_20	99	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_21	108	436	hypothetical protein	unknown function	436	48	0.312	4.471e-08	p186619 VI_04210	436	54.268539	1.6199522327582888e-14	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_22	191	426	terminase small subunit	head and packaging	426	81	0.326	1.719e-18	p183601 VI_10526	426	111.263268	1.2740373170680996e-31	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_23	591	38	terminase large subunit	head and packaging	38	117	0.236	1.137e-27	p428778 VI_10880	38	356.684113	6.718958901122775e-106	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_24	539	113	portal protein	head and packaging	113	288	0.419	5.215e-85	p68996 VI_00707	113	538.517029	9.310776555682774e-161	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_25	237	220	minor head protein and DNA pilot	head and packaging	220	190	0.39	2.106e-52	KY939598_p29	220	220.521805	8.196928450162043e-65	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_26	348	328	head maturation protease	head and packaging	328	171	0.338	5.527e-47	p276859 VI_04357	328	259.316467	1.4156324945166067e-76	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_27	144	1731	virion structural protein	head and packaging	1731	138	0.533	9.432e-39	p172702 VI_09269	1731	139.524094	1.3400665770515224e-40	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_28	297	371	major head protein	head and packaging	371	307	0.555	1.602e-94	p231840 VI_06592	371	361.799713	5.556635910050862e-108	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_29	152	195	head-tail adaptor	connector	195	80	0.368	8.194e-19	p126863 VI_01011	195	120.259216	2.230328739273281e-34	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_30	164	26	tail completion or Neck1 protein	connector	26	63	0.304	1.533e-12	p137381 VI_06261	26	117.18235	2.024935016534847e-33	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_31	174	36864	hypothetical protein	unknown function	36864	264	0.781	5.818e-82	p305009 VI_04879	36864	270.604614	9.439131966898468e-81	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_32	88	38811	hypothetical protein	unknown function	38811	95	0.756	3.7590000000000004e-25	p305008 VI_04879	38811	94.537163	6.574728783478446e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_33	490	907	tail sheath	tail	907	94	0.258	6.032e-21	NC_009542_p28	907	221.664764	3.2033963551886407e-65	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_34	147	4579	tail protein	tail	4579	169	0.588	1.581e-49	p119836 VI_06228	4579	154.775223	2.7098754043270038e-45	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_35	118	20303	minor tail protein	tail	20303	131	0.574	9.066e-37	MG711460_p38	20303	122.525558	2.4303210959052926e-35	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_36	59	8523	hypothetical protein	unknown function	8523	49	0.492	1.77e-09	p87904 VI_12432	8523	51.460518	1.5690034299239656e-13	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_37	798	28	tail length tape measure protein	tail	28	128	0.211	2.568e-30	p348226 VI_02582	28	270.355743	1.073071825518558e-79	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_38	197	1398	hypothetical protein	unknown function	1398	88	0.391	4.373e-21	p43006 VI_12007	1398	98.513641	6.790147023550473e-28	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_39	252	34501	tail protein	tail	34501	448	0.857	3.967e-144	MG711460_p42	34501	429.327972	9.005964702414666e-129	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_40	120	35969	baseplate protein	tail	35969	162	0.695	8.209e-48	MG711460_p43	35969	160.032669	4.774270925037295e-47	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_41	137	261	baseplate wedge subunit	tail	261	59	0.312	1.704e-11	KU686208_p77	261	48.75629	1.644410223438941e-12	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4135_42	336	6	baseplate wedge subunit	tail	6	74	0.243	2.29e-14	p248291 VI_09499	6	156.289215	2.283885658932652e-45	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_1	130	11237	hypothetical protein	unknown function	11237	65	0.344	1.106e-13	p218509 VI_04051	11237	84.756531	1.2602403759491099e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_2	73	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_3	150	111	DNA methyltransferase	other	111	154	0.559	8.892e-44	p64666 VI_08735	111	183.508148	1.7285667593257517e-53	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_4	111	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_5	122	2118	HNH endonuclease	DNA, RNA and nucleotide metabolism	2118	90	0.432	1.4119999999999998e-22	p17575 VI_02943	2118	118.396294	8.823203033504802e-34	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_6	196	9958	hypothetical protein	unknown function	9958	96	0.355	2.5569999999999998e-23	MG711465_p6	9958	111.896622	5.163818340217833e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_7	118	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_8	112	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_9	94	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_10	110	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_11	69	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_12	140	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_13	209	757	DNA methyltransferase	other	757	162	0.477	1.3699999999999999e-45	KX495186_p170	757	221.739319	1.4949659508437736e-65	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_14	139	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_15	236	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_16	139	44	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	44	111	0.511	1.037e-29	p256451 VI_01358	44	161.406357	7.134889950540401e-47	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_17	118	7566	hypothetical protein	unknown function	7566	58	0.416	8.082e-12	NC_025415_p30	7566	54.004814	3.072205499901152e-14	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_18	116	1389	hypothetical protein	unknown function	1389	68	0.407	5.068e-15	NC_008265_p31	1389	69.798378	4.046348326717216e-19	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_19	204	659	Sak-like ssDNA annealing protein	DNA, RNA and nucleotide metabolism	659	188	0.622	8.123e-55	NC_002747_p11	659	208.21698	1.952427701591796e-61	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_20	136	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_21	75	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_22	255	4433	hypothetical protein	unknown function	4433	168	0.58	1.451e-48	p100813 VI_04285	4433	277.455261	3.121411330060077e-82	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_23	86	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_24	202	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_25	96	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_26	65	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_27	117	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_28	145	585	hypothetical protein	unknown function	585	74	0.341	5.65e-17	p283246 VI_06666	585	84.341728	1.6719098667254794e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_29	80	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_30	304	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_31	198	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F4_S20_contig_4272_32	362	1	integrase	integration and excision	1	73	0.195	2.296e-14	p428256 VI_04636	1	156.717575	2.7543410270679107e-45	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
