ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
F5_S21_contig_3360_18	433	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_19	714	487	NrdD-like anaerobic ribonucleotide reductase large subunit	moron, auxiliary metabolic gene and host takeover	487	362	0.495	1.504e-111	NC_027360_p78	487	745.235657	1.3045782136761788e-223	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_20	194	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_21	95	2245	nucleoside triphosphate pyrophosphohydrolase	other	2245	53	0.432	6.926e-10	NC_019506_p52	2245	69.105385	9.125103877057844e-19	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_22	163	626	anaerobic ribonucleotide reductase small subunit	DNA, RNA and nucleotide metabolism	626	192	0.587	3.9680000000000003e-56	NC_029009_p70	626	194.010452	2.5322857486007875e-57	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_23	83	1257	ribosome associated inhibitor A; zinc finger domain	moron, auxiliary metabolic gene and host takeover	1257	56	0.67	1.072e-11	NC_024364_p114	1257	53.353222	4.927789693901906e-14	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_24	123	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_25	230	85	thymidylate synthase	DNA, RNA and nucleotide metabolism	85	139	0.354	6.424e-36	NC_008198_p65	85	190.316299	1.3253271206842436e-55	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_26	630	543	DNA topoisomerase II large subunit	DNA, RNA and nucleotide metabolism	543	427	0.399	4.299e-130	p46685 VI_00032	543	498.420837	5.41663583707567e-149	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_27	239	1040	peptidase HslV family	other	1040	52	0.229	2.511e-08	p49453 VI_09185	1040	56.902554	4.72175037769372e-15	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_28	164	531	Rnase H	DNA, RNA and nucleotide metabolism	531	82	0.321	3.242e-19	p6423 VI_10133	531	156.804459	1.4106875967502666e-45	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_29	779	551	DNA topoisomerase II	DNA, RNA and nucleotide metabolism	551	341	0.346	7.777e-100	KT895374_p106	551	476.239899	3.794415321085637e-142	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_30	243	22529	hypothetical protein	unknown function	22529	114	0.631	3.296e-30	p219490 VI_05824	22529	119.074226	2.4618741813167867e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_31	380	114	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	114	53	0.208	5.971e-08	NC_019913_p32	114	145.411911	4.552879251598754e-42	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_32	91	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_33	123	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_34	306	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_35	325	124	Sak4-like ssDNA annealing protein	DNA, RNA and nucleotide metabolism	124	138	0.335	7.606e-36	KY554773_p62	124	173.636551	1.5443460165705677e-50	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_36	180	4680	hypothetical protein	unknown function	4680	114	0.387	7.466000000000001e-30	p393395 VI_04870	4680	105.893723	4.1934466745909524e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_37	506	19	DnaB-like replicative helicase	DNA, RNA and nucleotide metabolism	19	120	0.231	4.66e-29	p414569 VI_10123	19	185.654205	3.6627747904737534e-54	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_38	377	47	DNA primase	DNA, RNA and nucleotide metabolism	47	79	0.238	2.431e-16	KX925554_p102	47	118.56678	6.691782438430525e-34	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_39	598	2484	RecJ-like ssDNA exonuclease	DNA, RNA and nucleotide metabolism	2484	350	0.373	1.292e-104	JX486088_p88	2484	480.403503	1.4775823410865415e-143	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_40	376	325	Dda-like helicase	DNA, RNA and nucleotide metabolism	325	199	0.398	1.4570000000000002e-55	MF360957_p200	325	311.158539	3.7282891341738063e-92	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_41	1314	405	DNA polymerase	DNA, RNA and nucleotide metabolism	405	944	0.423	2.835e-297	p13883 VI_00993	405	767.985657	3.6760025640513525e-230	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_42	138	1866	hypothetical protein	unknown function	1866	83	0.394	3.8070000000000004e-20	p31976 VI_05914	1866	116.570129	1.4722158872345926e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_43	190	1815	guanylate kinase	other	1815	111	0.393	4.081e-28	KY554769_p130	1815	135.096146	7.056523050382896e-39	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_44	131	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_45	79	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_46	66	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_47	225	135	dUTPase	DNA, RNA and nucleotide metabolism	135	52	0.327	5.037e-09	NC_027996_p7	135	98.827629	9.947907593667755e-28	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_48	165	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_49	120	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_50	311	15001	endolysin	lysis	15001	168	0.483	3.762e-46	p275206 VI_01274	15001	182.194687	3.061784515688292e-53	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_51	337	20388	endolysin	lysis	20388	49	0.439	1.651e-06	MG711461_p31	20388	35.707119	9.954556442162479e-09	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_52	134	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_53	146	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_54	226	16490	hypothetical protein	unknown function	16490	82	0.267	1.015e-17	p52366 VI_01311	16490	90.493256	2.894656894100758e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_55	91	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_56	167	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_57	114	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_58	153	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_59	150	20274	hypothetical protein	unknown function	20274	133	0.582	3.291e-37	p46073 VI_01209	20274	150.632065	6.748951069194724e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_60	280	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_61	105	7851	cysteine dioxygenase	other	7851	76	0.398	1.449e-17	NC_015287_p131	7851	79.686966	3.3533141072801495e-22	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_62	109	1238	phosphoheptose isomerase	moron, auxiliary metabolic gene and host takeover	1238	76	0.398	2.02e-17	p174926 VI_01020	1238	90.733459	1.4001280748908272e-25	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_63	219	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_64	306	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_65	215	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_66	224	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_67	643	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_68	329	1589	hypothetical protein	unknown function	1589	85	0.277	3.128e-18	KX349322_p104	1589	114.611824	1.2613959201306192e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_69	124	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_70	577	32343	hypothetical protein	unknown function	32343	48	0.279	7.814e-06	MF001361_p166	1887	123.482224	2.667610830777379e-35	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_71	334	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_72	493	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_73	2643	34405	tail length tape measure protein	tail	34405	113	0.214	4.333000000000001e-25	MF001361_p11	4211	174.666885	3.3404556553268785e-51	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_74	169	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_75	279	2729	virion structural protein	head and packaging	2729	146	0.341	1.773e-39	MF547663_p13	2729	193.265854	9.002673789073279e-57	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_76	252	4051	hypothetical protein	unknown function	4051	62	0.225	1.608e-11	p148116 VI_05341	4051	105.406357	6.660905756521478e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_77	369	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_78	173	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_79	406	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_80	99	29637	hypothetical protein	unknown function	29637	50	0.366	5.239e-09	MF001361_p19	29637	51.937038	1.450975314608824e-13	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_81	170	3853	hypothetical protein	unknown function	3853	73	0.265	2.523e-15	p34222 VI_05887	3853	106.290283	2.424495217357521e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_82	184	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_83	340	4088	hypothetical protein	unknown function	4088	141	0.301	4.822e-37	p31897 VI_05913	4088	211.87944	2.887453644750335e-62	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_84	182	35301	hypothetical protein	unknown function	35301	57	0.229	4.358e-10	MF001358_p127	35301	47.421295	3.2022050317533116e-12	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_85	428	3313	hypothetical protein	unknown function	3313	128	0.363	8.818e-32	KY554777_p169	3313	157.554871	1.1511014566073371e-45	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_86	520	2739	portal protein	head and packaging	2739	151	0.265	7.593e-39	MF547663_p3	2739	269.988678	7.270999253867e-80	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_87	121	9084	homing endonuclease	DNA, RNA and nucleotide metabolism	9084	102	0.527	1.1690000000000001e-25	NC_022090_p105	9084	111.077141	1.331396815149955e-31	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_88	602	15503	hypothetical protein	unknown function	15503	202	0.567	2.154e-59	p45551 VI_05038	15503	234.586258	2.16417212371926e-69	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_89	403	3314	hypothetical protein	unknown function	3314	131	0.28	4.8210000000000005e-34	MF547663_p1	3314	193.69191	9.044600714347804e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_90	396	2765	PhoH-like phosphate starvation-inducible	other	2765	179	0.3	5.097e-49	KT070867_p233	2765	257.678253	3.868324150231498e-76	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_91	338	5767	sigma factor	transcription regulation	5767	78	0.214	1.47e-15	p34210 VI_05887	5767	170.658371	1.2763329480419137e-49	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_92	135	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_93	125	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_94	81	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_95	266	7320	tetrahydrofolate dehydrogenase and cyclohydrolase	other	7320	179	0.386	2.17e-50	p35303 VI_03424	7320	208.906326	1.6936971547982232e-61	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_96	154	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_97	129	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_98	131	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_99	155	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_100	129	4681	antitoxin from a toxin-antitoxin system	moron, auxiliary metabolic gene and host takeover	4681	66	0.793	6.557e-15	p53929 VI_05779	4681	65.326279	7.122357049183779e-18	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_101	75	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_102	53	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_103	73	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_104	242	20187	hypothetical protein	unknown function	20187	148	0.397	1.207e-40	MF001358_p108	20187	184.57637	5.1623761140616506e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_105	57	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_106	78	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_107	158	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_108	198	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_109	79	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_110	80	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F5_S21_contig_3360_111	135	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
