ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
M1_S25_contig_7293_15	60	7338	hypothetical protein	unknown function	7338	51	0.533	1.274e-09	p137519 VI_04448	7338	44.837929	2.228058247476505e-11	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7293_16	76	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7293_17	47	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7293_18	107	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7293_19	48	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_1	42	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_2	436	1110	endolysin	lysis	1110	73	0.437	1.067e-14	KY065455_p49	7854	204.881104	4.184073739301581e-60	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_3	198	26861	hypothetical protein	unknown function	26861	85	0.315	3.565e-19	p359533 VI_01260	26861	101.051369	1.132140658739361e-28	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_4	100	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_5	289	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_6	89	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_7	178	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_8	285	531	Rnase H	DNA, RNA and nucleotide metabolism	531	84	0.363	5.551e-20	p6423 VI_10133	531	139.090363	3.530042384842512e-40	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_9	93	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_10	512	9133	hypothetical protein	unknown function	9133	94	0.457	2.5589999999999997e-22	p220080 VI_11834	32703	161.596786	5.339502893059545e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_11	172	843	Holliday junction resolvase	DNA, RNA and nucleotide metabolism	843	128	0.47	7.17e-35	NC_019914_p26	843	139.586105	1.591801394547844e-40	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_12	155	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_13	175	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_14	397	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_15	217	15551	hypothetical protein	unknown function	15551	64	0.487	3.008e-14	NC_005260_p155	15551	55.038818	1.485400608145024e-14	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_16	166	2776	hypothetical protein	unknown function	2776	56	0.392	2.403e-10	p282559 VI_00606	2776	61.270935	1.9395673084190443e-16	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_17	347	2889	hypothetical protein	unknown function	2889	209	0.362	1.064e-59	MG835858_p42	2889	290.585724	3.590725794475343e-86	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_18	72	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_19	94	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_20	71	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_21	80	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_22	55	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_23	439	506	transposase	integration and excision	506	160	0.263	8.707e-42	NC_007581_p21	506	299.441528	8.553718881912571e-89	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_24	47	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_25	77	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_26	47	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_27	79	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_28	62	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_29	225	15480	methyltransferase	other	15480	81	0.275	8.954e-18	NC_028972_p77	15480	101.013542	1.43701093914916e-28	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_30	90	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_31	75	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_32	113	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_33	93	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_7706_34	650	3869	NAD-dependent DNA ligase	DNA, RNA and nucleotide metabolism	3869	357	0.357	4.06e-106	MF403008_p282	3869	588.967041	2.5617873576347087e-176	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_1	85	4752	tRNA methyltransferase	other	4752	138	0.78	3.927e-37	KX077896_p73	4752	46.472603	5.495594014422517e-12	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_2	290	28438	hypothetical protein	unknown function	28438	681	1.0	3.332e-224	KX077896_p74	28438	618.315918	2.9790890086425917e-186	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_3	82	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_4	524	95	integrase	integration and excision	95	456	0.554	1.5860000000000002e-143	p77578 VI_00064	95	512.87384	2.8406790419315237e-153	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_5	138	7701	DNA invertase	DNA, RNA and nucleotide metabolism	7701	199	0.857	7.856e-61	p399316 VI_04020	7701	211.832916	7.773634404516622e-63	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_6	522	95	integrase	integration and excision	95	392	0.493	1.347e-121	p77578 VI_00064	95	508.236176	7.195434101796788e-152	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_7	77	2996	hypothetical protein	unknown function	2996	59	0.671	5.019e-13	p354632 VI_04025	2996	77.347816	1.4438951873840467e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_8	234	15001	endolysin	lysis	15001	243	0.533	6.449000000000001e-72	p275206 VI_01274	15001	297.681793	2.4362039199689232e-88	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_9	136	199	holin	lysis	199	125	0.495	4.736e-34	p36952 VI_00613	21233	98.76799	2.88573385751601e-28	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_10	809	3432	minor tail protein	tail	3432	835	0.549	1.581e-269	MG962367_p23	3432	1118.053833	0.0	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_11	194	12827	tail protein	tail	12827	263	0.737	1.6029999999999998e-81	p182883 VI_06211	12827	270.212616	1.9622359305908006e-80	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_12	65	3473	hypothetical protein	unknown function	3473	101	0.768	1.547e-27	KY565347_p24	3473	87.737289	8.562341453830634e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_13	841	3475	minor tail protein	tail	3475	1101	0.663	0.0	MG839023_p19	3475	1181.948853	0.0	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_14	258	202	distal tail protein Dit	tail	202	71	0.275	3.625e-13	NC_028990_p16	33	122.67981	4.838818940274563e-35	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_15	853	10613	tail length tape measure protein	tail	10613	151	0.633	2.595e-43	p365128 VI_01223	58	287.389526	7.412397590319314e-85	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_16	125	2115	tail protein	tail	2115	155	0.631	4.892e-45	p265478 VI_01229	2115	101.038834	1.1576427395644271e-28	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_17	201	88	major tail protein	tail	88	121	0.362	1.906e-30	p59492 VI_05469	88	178.846909	2.9156662245808197e-52	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_18	118	78	tail terminator	connector	78	43	0.298	2.938e-06	NC_024356_p11	78	48.047573	2.9540249113290325e-12	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_19	144	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_20	112	25	head closure Hc1	connector	25	60	0.347	2.26e-12	p259995 VI_06031	25	65.231361	1.8339407286448837e-17	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_21	103	40	head-tail adaptor Ad1	connector	40	69	0.395	1.714e-15	KY653124_p48	40	71.88446	9.39653805601872e-20	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_22	74	12102	hypothetical protein	unknown function	12102	97	0.667	6.484000000000001e-26	MF172979_p44	12102	98.523827	3.878087560490488e-28	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8619_23	102	17162	hypothetical protein	unknown function	17162	143	0.861	6.129e-42	p331326 VI_04001	17162	133.33847	5.3193035647887356e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_1	36	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_2	562	581	minor head protein	head and packaging	581	174	0.337	9.284e-48	p230328 VI_04092	581	356.560913	6.534474563918946e-106	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_3	86	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_4	87	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_5	184	194	head scaffolding protein	head and packaging	194	109	0.341	1.372e-27	p340754 VI_01304	194	152.866837	3.694940536986395e-44	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_6	335	422	major head protein	head and packaging	422	198	0.357	9.221e-57	p170830 VI_05974	422	198.789352	2.65611100855841e-58	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_7	140	541	head-tail adaptor	connector	541	53	0.289	1.034e-09	p315505 VI_04386	541	68.860336	8.025700031251747e-19	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_8	112	3366	hypothetical protein	unknown function	3366	115	0.465	4.748e-31	p58442 VI_01170	3366	107.270195	1.4789568080726426e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_9	130	556	minor head protein	head and packaging	556	76	0.454	5.312e-18	p315507 VI_04386	556	94.513237	1.823930216289157e-26	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_10	144	3266	tail completion	connector	3266	160	0.588	1.268e-46	p177846 VI_05919	3266	149.85289	8.320766758853975e-44	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_11	178	3099	hypothetical protein	unknown function	3099	100	0.355	4.786e-24	p177845 VI_05919	3099	130.084702	1.6776949869903314e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_12	185	706	hypothetical protein	unknown function	706	107	0.344	3.429e-27	p156642 VI_00973	706	128.809967	4.158524075298778e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_13	1647	991	tail length tape measure protein	tail	991	157	0.322	1.3349999999999999e-39	p290120 VI_00584	1272	323.640015	5.636390117132072e-96	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_14	229	33	distal tail protein Dit	tail	33	48	0.251	3.185e-07	p120183 VI_00035	33	38.189087	1.8058722675083499e-09	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_15	420	3558	tail protein	tail	3558	215	0.356	4.998e-61	p244753 VI_00900	3558	298.198883	3.4479376807303075e-88	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_16	211	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_17	255	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_18	194	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_8842_19	52	4105	hypothetical protein	unknown function	4105	43	0.496	2.301e-06	p117892 VI_01215	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_1	244	538	minor tail protein	tail	538	59	0.261	3.626e-10	p193975 VI_00955	538	99.299767	4.381495156214614e-28	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_2	276	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_3	670	6900	tail length tape measure protein	tail	6900	247	0.678	2.416e-75	KX456210_p43	58	281.503723	4.4239268974397745e-83	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_4	78	1633	hypothetical protein	unknown function	1633	85	0.566	5.943e-21	NC_005822_p40	1633	77.277634	2.2355209422752988e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_5	89	1526	hypothetical protein	unknown function	1526	94	0.549	1.458e-24	NC_005822_p39	1526	98.41053	4.764394359521566e-28	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_6	194	117	major tail protein	tail	117	182	0.527	3.052e-53	NC_005822_p38	117	196.573624	1.341386853958954e-57	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_7	112	123	tail terminator	connector	123	45	0.248	7.543e-07	MF919521_p13	123	66.378448	4.863491152484494e-18	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_8	81	387	neck protein	connector	387	53	0.355	1.811e-10	p385449 VI_04150	387	69.14798	5.977363803869205e-19	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_9	113	501	head closure Hc1	connector	501	97	0.467	3.1240000000000003e-25	MG820634_p8	501	113.032677	1.6416525632757684e-32	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_10	140	137	head-tail adaptor Ad1	connector	137	56	0.29	1.16e-10	NC_005345_p40	137	109.685692	2.61341992535653e-31	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_11	62	36603	hypothetical protein	unknown function	36603	39	0.507	4.828e-06	p301655 VI_01259	36603	29.994047	1.2452958107269842e-06	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_12	294	32396	hypothetical protein	unknown function	32396	154	0.729	5.537e-45	p267135 VI_05328	10	164.379349	1.1847804093981833e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_13	150	233	head scaffolding protein	head and packaging	233	70	0.299	2.739e-15	p69105 VI_00766	233	76.83783	5.705972662020944e-21	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_14	480	17688	hypothetical protein	unknown function	17688	128	0.564	1.9240000000000001e-35	p223010 VI_05389	17688	306.228394	4.533746736007934e-91	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_15	100	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_16	368	2494	minor head protein	head and packaging	2494	287	0.589	2.5299999999999996e-88	p355482 VI_04606	2494	363.029419	4.547908165452137e-108	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_17	405	104	portal protein	head and packaging	104	291	0.402	4.478e-86	NC_023862_p16	104	372.716003	6.159710808145614e-111	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_18	116	338	HNH endonuclease	DNA, RNA and nucleotide metabolism	338	104	0.623	8.093e-28	NC_022972_p68	338	120.987083	1.3993897507331226e-34	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_19	156	36	transcriptional regulator	transcription regulation	36	48	0.238	1.8e-07	p23176 VI_04007	36	63.32901	4.6904927919342454e-17	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
M1_S25_contig_9039_20	90	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
