Sample	Contig	Covered Fraction
aligned	UHGV-1960320	0.11069762
aligned	UHGV-1494011	0.016697466
aligned	UHGV-0146348	0
aligned	UHGV-0316590	0
aligned	UHGV-1547095	0.020959571
aligned	UHGV-1401889	0
aligned	UHGV-0384241	0
aligned	UHGV-0384249	0
aligned	UHGV-0187684	0
aligned	UHGV-1659087	0
aligned	UHGV-1695665	0
aligned	UHGV-1519930	0
aligned	UHGV-0026722	0
aligned	UHGV-0318050	0
aligned	UHGV-0384153	0
aligned	UHGV-0384173	0
aligned	UHGV-0384201	0
aligned	UHGV-0384207	0
aligned	UHGV-0384225	0
aligned	UHGV-0384226	0
aligned	UHGV-0384229	0
aligned	UHGV-0384236	0
aligned	UHGV-0099377	0
aligned	UHGV-0110184	0
aligned	UHGV-1812833	0
aligned	UHGV-0364664	0
aligned	UHGV-0271048	0
aligned	UHGV-1847016	0
aligned	UHGV-0867641	0
aligned	UHGV-0867640	0
aligned	UHGV-0191965	0
aligned	UHGV-1807308	0
aligned	UHGV-0143548	0
aligned	UHGV-0252093	0
aligned	UHGV-0036401	0
aligned	UHGV-1392100	0
aligned	UHGV-1384741	0
aligned	UHGV-1384746	0
aligned	UHGV-0186641	0.016431697
aligned	UHGV-0186646	0
aligned	UHGV-1503789	0
aligned	UHGV-0331577	0
aligned	UHGV-0104670	0.010541173
aligned	UHGV-1384749	0
aligned	UHGV-0128259	0
aligned	UHGV-0290091	0
aligned	UHGV-0120000	0
aligned	UHGV-0083001	0
aligned	UHGV-0186647	0
aligned	UHGV-0142812	0.11164766
aligned	UHGV-0261357	0.07298413
aligned	UHGV-0177423	0
aligned	UHGV-0206712	0
aligned	UHGV-1685905	0
aligned	UHGV-0206717	0
aligned	UHGV-0206711	0
aligned	UHGV-1611422	0
aligned	UHGV-1762316	0.015558372
aligned	UHGV-1790260	0
aligned	UHGV-1921876	0
aligned	UHGV-0388907	0
aligned	UHGV-1346546	0
aligned	UHGV-0206714	0
aligned	UHGV-1634440	0
aligned	UHGV-1648471	0
aligned	UHGV-1648473	0
aligned	UHGV-0862312	0
aligned	UHGV-0249271	0
aligned	UHGV-2192992	0
aligned	UHGV-2157276	0.09417003
aligned	UHGV-1467331	0
aligned	UHGV-0137590	0
aligned	UHGV-0137591	0
aligned	UHGV-1812178	0
aligned	UHGV-0113939	0
aligned	UHGV-1729528	0
aligned	UHGV-0395936	0
aligned	UHGV-1525437	0
aligned	UHGV-1690193	0
aligned	UHGV-0125938	0
aligned	UHGV-1789356	0
aligned	UHGV-0240808	0
aligned	UHGV-1497249	0
aligned	UHGV-0113933	0
aligned	UHGV-1351505	0
aligned	UHGV-1634785	0
aligned	UHGV-1565827	0
aligned	UHGV-1823952	0
aligned	UHGV-1763823	0.012598733
aligned	UHGV-1707536	0
aligned	UHGV-1840269	0
aligned	UHGV-0093896	0
aligned	UHGV-1551873	0
aligned	UHGV-0134179	0
aligned	UHGV-0133235	0.13913043
aligned	UHGV-0133238	0
aligned	UHGV-0858176	0
aligned	UHGV-0133234	0
aligned	UHGV-2107920	0
aligned	UHGV-0133230	0
aligned	UHGV-1798696	0
aligned	UHGV-0124118	0
aligned	UHGV-0124119	0.10776273
aligned	UHGV-0146344	0
aligned	UHGV-0131615	0
aligned	UHGV-1405835	0
aligned	UHGV-0165730	0
aligned	UHGV-1799310	0
aligned	UHGV-0262016	0.023343896
aligned	UHGV-1788408	0
aligned	UHGV-0112633	0
aligned	UHGV-1356732	0
aligned	UHGV-1779463	0
aligned	UHGV-0105303	0.13519737
aligned	UHGV-0039529	0
aligned	UHGV-1779461	0
aligned	UHGV-0039523	0
aligned	UHGV-0039527	0
aligned	UHGV-0039508	0
aligned	UHGV-0039514	0
aligned	UHGV-0039475	0
aligned	UHGV-0039477	0
aligned	UHGV-0010547	0
aligned	UHGV-0039435	0
aligned	UHGV-0089302	0.030592054
aligned	UHGV-0093225	0
aligned	UHGV-0011105	0
aligned	UHGV-1585878	0
aligned	UHGV-0091024	0
aligned	UHGV-0011006	0
aligned	UHGV-0099320	0.018654607
aligned	UHGV-1364562	0
aligned	UHGV-1667486	0
aligned	UHGV-0092804	0
aligned	UHGV-0093361	0
aligned	UHGV-1610166	0
aligned	UHGV-1483594	0
aligned	UHGV-1364590	0
aligned	UHGV-1364589	0
aligned	UHGV-0160880	0.22029997
aligned	UHGV-0166623	0
aligned	UHGV-0308666	0
aligned	UHGV-1404726	0.016807446
aligned	UHGV-0064518	0
aligned	UHGV-1740634	0
aligned	UHGV-1950357	0.06950942
aligned	UHGV-0384722	0
aligned	UHGV-0275373	0
aligned	UHGV-0384728	0
aligned	UHGV-1807250	0
aligned	UHGV-0114092	0
aligned	UHGV-0075746	0
aligned	UHGV-0114094	0
aligned	UHGV-1610160	0
aligned	UHGV-1825432	0
aligned	UHGV-2199375	0.14946277
aligned	UHGV-0131103	0
aligned	UHGV-2002481	0.5753325
aligned	UHGV-0186619	0
aligned	UHGV-0139481	0
aligned	UHGV-0227332	0
aligned	UHGV-0193609	0.025337396
aligned	UHGV-1439862	0.061061867
aligned	UHGV-0205460	0
aligned	UHGV-0973548	0
aligned	UHGV-0186612	0
aligned	UHGV-1220607	0
aligned	UHGV-1546995	0.019459888
aligned	UHGV-0104605	0
aligned	UHGV-0179657	0
aligned	UHGV-0169016	0
aligned	UHGV-1548427	0
aligned	UHGV-2039560	0.67405033
aligned	UHGV-1731689	0
aligned	UHGV-0196800	0
aligned	UHGV-0376096	0
aligned	UHGV-0196808	0
aligned	UHGV-0047043	0
aligned	UHGV-0211364	0
aligned	UHGV-0130894	0
aligned	UHGV-1376638	0
aligned	UHGV-1399863	0
aligned	UHGV-1345792	0.01129558
aligned	UHGV-1611900	0
aligned	UHGV-1728954	0
aligned	UHGV-2137553	0
aligned	UHGV-2126718	0.011108834
aligned	UHGV-1399860	0
aligned	UHGV-1399862	0
aligned	UHGV-0233794	0
aligned	UHGV-1736684	0
aligned	UHGV-1695336	0
aligned	UHGV-1449645	0.02325146
aligned	UHGV-1417619	0
aligned	UHGV-1418093	0
aligned	UHGV-1412703	0
aligned	UHGV-1414615	0
aligned	UHGV-1411680	0
aligned	UHGV-1412237	0
aligned	UHGV-1411143	0
aligned	UHGV-1375492	0
aligned	UHGV-0145721	0
aligned	UHGV-1592369	0
aligned	UHGV-0268130	0
aligned	UHGV-1374891	0
aligned	UHGV-0145729	0
aligned	UHGV-1502603	0
aligned	UHGV-1418789	0.03482573
aligned	UHGV-1419406	0
aligned	UHGV-0067466	0
aligned	UHGV-1546393	0
aligned	UHGV-0060822	0
aligned	UHGV-0109721	0
aligned	UHGV-0014961	0
aligned	UHGV-0300320	0.012137857
aligned	UHGV-1541909	0
aligned	UHGV-0144681	0
aligned	UHGV-0151842	0
aligned	UHGV-0127624	0
aligned	UHGV-0379911	0
aligned	UHGV-0251917	0
aligned	UHGV-0244429	0
aligned	UHGV-1529062	0.055377226
aligned	UHGV-1446358	0
aligned	UHGV-0503195	0
aligned	UHGV-1742967	0
aligned	UHGV-0017750	0
aligned	UHGV-0013483	0
aligned	UHGV-1369220	0
aligned	UHGV-1371734	0
aligned	UHGV-0312233	0
aligned	UHGV-2168241	0
aligned	UHGV-0203354	0
aligned	UHGV-0014776	0
aligned	UHGV-1423432	0
aligned	UHGV-1384681	0
aligned	UHGV-1352917	0
aligned	UHGV-2121081	0
aligned	UHGV-0030804	0
aligned	UHGV-1878839	0
aligned	UHGV-1878837	0
aligned	UHGV-0282562	0
aligned	UHGV-0311694	0
aligned	UHGV-0087990	0.117570095
aligned	UHGV-0087992	0
aligned	UHGV-1830911	0
aligned	UHGV-2048912	0
aligned	UHGV-0888597	0
aligned	UHGV-1704948	0
aligned	UHGV-1375617	0
aligned	UHGV-1333756	0
aligned	UHGV-1608684	0
aligned	UHGV-0384898	0.079226635
aligned	UHGV-0160065	0.019439096
aligned	UHGV-0142129	0
aligned	UHGV-1993586	0
aligned	UHGV-0142122	0
aligned	UHGV-1376844	0
aligned	UHGV-0009172	0
aligned	UHGV-0141474	0
aligned	UHGV-2046215	0
aligned	UHGV-0364198	0.17291363
aligned	UHGV-0082330	0
aligned	UHGV-1779002	0
aligned	UHGV-1491407	0
aligned	UHGV-1469355	0
aligned	UHGV-1836193	0
aligned	UHGV-1343829	0
aligned	UHGV-0088425	0
aligned	UHGV-0087568	0
aligned	UHGV-1855507	0
aligned	UHGV-1855743	0
aligned	UHGV-1855440	0
aligned	UHGV-1855501	0
aligned	UHGV-1855827	0
aligned	UHGV-0047728	0
aligned	UHGV-2051966	0
aligned	UHGV-1436985	0
aligned	UHGV-0077458	0
aligned	UHGV-1324661	0
aligned	UHGV-1855835	0
aligned	UHGV-1486883	0
aligned	UHGV-0055178	0
aligned	UHGV-0048369	0.14610901
aligned	UHGV-1528219	0.011399543
aligned	UHGV-0209250	0
aligned	UHGV-0122340	0
aligned	UHGV-0177687	0
aligned	UHGV-0084432	0
aligned	UHGV-0177682	0
aligned	UHGV-1382479	0
aligned	UHGV-0225107	0
aligned	UHGV-1362039	0
aligned	UHGV-1361759	0
aligned	UHGV-1691739	0
aligned	UHGV-1601172	0
aligned	UHGV-0177606	0
aligned	UHGV-1583163	0
aligned	UHGV-1925773	0
aligned	UHGV-0090169	0
aligned	UHGV-0104496	0
aligned	UHGV-1627034	0
aligned	UHGV-0183049	0
aligned	UHGV-0171695	0
aligned	UHGV-0050963	0
aligned	UHGV-1608088	0
aligned	UHGV-0220459	0
aligned	UHGV-0166582	0
aligned	UHGV-0106103	0
aligned	UHGV-0212725	0
aligned	UHGV-0386227	0
aligned	UHGV-1834638	0.024789864
aligned	UHGV-0090295	0
aligned	UHGV-1399565	0
aligned	UHGV-1482634	0
aligned	UHGV-1396393	0
aligned	UHGV-1299153	0
aligned	UHGV-0171694	0
aligned	UHGV-1395980	0
aligned	UHGV-1532970	0
aligned	UHGV-1396012	0
aligned	UHGV-1621988	0
aligned	UHGV-1502865	0
aligned	UHGV-1396403	0
aligned	UHGV-1390164	0
aligned	UHGV-0027245	0
aligned	UHGV-1590189	0
aligned	UHGV-0200206	0
aligned	UHGV-1705454	0
aligned	UHGV-1454186	0
aligned	UHGV-0192137	0
aligned	UHGV-1380860	0.030201063
aligned	UHGV-0009663	0
aligned	UHGV-0004294	0
aligned	UHGV-1390161	0
aligned	UHGV-1333064	0
aligned	UHGV-0123058	0
aligned	UHGV-1733712	0
aligned	UHGV-0194446	0
aligned	UHGV-0086502	0.16699196
aligned	UHGV-0050202	0
aligned	UHGV-1764514	0
aligned	UHGV-0194445	0
aligned	UHGV-0086501	0
aligned	UHGV-1823741	0
aligned	UHGV-0103899	0
aligned	UHGV-0144782	0
aligned	UHGV-0318217	0
aligned	UHGV-1721352	0.040122863
aligned	UHGV-0213304	0
aligned	UHGV-0213301	0
aligned	UHGV-1486975	0
aligned	UHGV-0213252	0
aligned	UHGV-0213251	0
aligned	UHGV-0213286	0
aligned	UHGV-0213285	0
aligned	UHGV-0213293	0
aligned	UHGV-0213290	0
aligned	UHGV-0213298	0
aligned	UHGV-0213295	0
aligned	UHGV-1375982	0
aligned	UHGV-0026166	0
aligned	UHGV-1373377	0
aligned	UHGV-0072251	0
aligned	UHGV-1337597	0
aligned	UHGV-1062879	0
aligned	UHGV-0287778	0
aligned	UHGV-0287842	0
aligned	UHGV-1302398	0
aligned	UHGV-1364443	0
aligned	UHGV-0857507	0
aligned	UHGV-1730928	0
aligned	UHGV-1409029	0
aligned	UHGV-1486259	0
aligned	UHGV-0197981	0
aligned	UHGV-0110242	0.06575981
aligned	UHGV-1414390	0.040084776
aligned	UHGV-1414391	0
aligned	UHGV-0087924	0
aligned	UHGV-0199583	0
aligned	UHGV-1465742	0
aligned	UHGV-0084209	0
aligned	UHGV-0068670	0.022045925
aligned	UHGV-1504537	0
aligned	UHGV-1499866	0.34442642
aligned	UHGV-1499864	0
aligned	UHGV-0296807	0
aligned	UHGV-1430941	0
aligned	UHGV-1742182	0
aligned	UHGV-0382443	0.25428653
aligned	UHGV-0175059	0
aligned	UHGV-0360675	0
aligned	UHGV-1488451	0
aligned	UHGV-1527059	0
aligned	UHGV-0035446	0
aligned	UHGV-0212896	0
aligned	UHGV-1632664	0
aligned	UHGV-0178114	0
aligned	UHGV-1740435	0
aligned	UHGV-1436956	0
aligned	UHGV-1436162	0
aligned	UHGV-1794865	0
aligned	UHGV-0124863	0
aligned	UHGV-1521785	0
aligned	UHGV-1788927	0
aligned	UHGV-1788920	0.100023836
aligned	UHGV-0086003	0
aligned	UHGV-1511130	0.31791398
aligned	UHGV-0125490	0
aligned	UHGV-1738573	0
aligned	UHGV-1402439	0
aligned	UHGV-1402436	0.039219264
aligned	UHGV-1402431	0
aligned	UHGV-1569306	0
aligned	UHGV-0384244	0.017621713
aligned	UHGV-0297775	0
aligned	UHGV-1481713	0
aligned	UHGV-0360992	0
aligned	UHGV-1608154	0.0723165
aligned	UHGV-1608236	0
aligned	UHGV-1608255	0.045137443
aligned	UHGV-1608276	0.015597345
aligned	UHGV-1768338	0
aligned	UHGV-0048810	0
aligned	UHGV-1608100	0
aligned	UHGV-1608120	0
aligned	UHGV-1365818	0
aligned	UHGV-0110673	0.063148625
aligned	UHGV-0110502	0
aligned	UHGV-0110507	0
aligned	UHGV-1826263	0
aligned	UHGV-1707922	0
aligned	UHGV-0110701	0
aligned	UHGV-0110703	0
aligned	UHGV-2206194	0
aligned	UHGV-1394563	0
aligned	UHGV-0143518	0
aligned	UHGV-0139051	0
aligned	UHGV-0367624	0
aligned	UHGV-0366891	0
aligned	UHGV-0367636	0
aligned	UHGV-0367625	0
aligned	UHGV-0324829	0
aligned	UHGV-0385633	0
aligned	UHGV-1615238	0
aligned	UHGV-1379698	0
aligned	UHGV-1674808	0
aligned	UHGV-0174177	0
aligned	UHGV-0032000	0
aligned	UHGV-0263597	0
aligned	UHGV-0012707	0
aligned	UHGV-1791226	0
aligned	UHGV-1387290	0
aligned	UHGV-0263061	0
aligned	UHGV-0263045	0
aligned	UHGV-1686105	0
aligned	UHGV-0263073	0
aligned	UHGV-1347125	0.014247616
aligned	UHGV-0263226	0
aligned	UHGV-0143494	0.038204115
aligned	UHGV-1858672	0
aligned	UHGV-0232325	0
aligned	UHGV-0389052	0
aligned	UHGV-0106890	0
aligned	UHGV-1463227	0
aligned	UHGV-1332713	0
aligned	UHGV-0195381	0
aligned	UHGV-0195391	0
aligned	UHGV-0146494	0
aligned	UHGV-0195398	0
aligned	UHGV-0195416	0
aligned	UHGV-1352414	0
aligned	UHGV-0142042	0
aligned	UHGV-0165480	0
aligned	UHGV-0232101	0
aligned	UHGV-0153012	0
aligned	UHGV-0153013	0.060332563
aligned	UHGV-0881055	0
aligned	UHGV-0049904	0
aligned	UHGV-0377180	0
aligned	UHGV-0173101	0
aligned	UHGV-0090817	0
aligned	UHGV-0038234	0
aligned	UHGV-1422262	0
aligned	UHGV-1913225	0
aligned	UHGV-1630224	0
aligned	UHGV-0011354	0
aligned	UHGV-1376924	0
aligned	UHGV-1369376	0
aligned	UHGV-0338609	0
aligned	UHGV-0369439	0
aligned	UHGV-0380400	0
aligned	UHGV-0313287	0
aligned	UHGV-1622440	0
aligned	UHGV-0001850	0
aligned	UHGV-0178413	0
aligned	UHGV-1363585	0.017117053
aligned	UHGV-1486573	0
aligned	UHGV-0306921	0
aligned	UHGV-0048463	0
aligned	UHGV-1599805	0
aligned	UHGV-1993697	0
aligned	UHGV-0123788	0
aligned	UHGV-0259601	0
aligned	UHGV-2128687	0
aligned	UHGV-0085401	0
aligned	UHGV-1482288	0
aligned	UHGV-1525753	0.013541891
aligned	UHGV-1428600	0
aligned	UHGV-0045031	0
aligned	UHGV-1691721	0
aligned	UHGV-1614904	0
aligned	UHGV-0025774	0
aligned	UHGV-0113231	0
aligned	UHGV-1823182	0
aligned	UHGV-1590306	0
aligned	UHGV-1813042	0
aligned	UHGV-1395929	0
aligned	UHGV-1985629	0
aligned	UHGV-0330467	0
aligned	UHGV-1381660	0
aligned	UHGV-0341992	0
aligned	UHGV-1832154	0
aligned	UHGV-1944846	0
aligned	UHGV-0136948	0
aligned	UHGV-1664667	0
aligned	UHGV-0144052	0
aligned	UHGV-0144056	0
aligned	UHGV-1818138	0
aligned	UHGV-1664666	0
aligned	UHGV-0381107	0
aligned	UHGV-1744331	0
aligned	UHGV-1796879	0
aligned	UHGV-1720132	0
aligned	UHGV-1890979	0
aligned	UHGV-1533633	0
aligned	UHGV-0145761	0
aligned	UHGV-2008852	0.13213044
aligned	UHGV-0140236	0
aligned	UHGV-1960429	0
aligned	UHGV-0385400	0
aligned	UHGV-1425090	0
aligned	UHGV-1466281	0
aligned	UHGV-0385404	0
aligned	UHGV-0017756	0
aligned	UHGV-1616663	0
aligned	UHGV-1415562	0
aligned	UHGV-1315443	0
aligned	UHGV-2187216	0.16080233
aligned	UHGV-1654366	0
aligned	UHGV-0117817	0
aligned	UHGV-1654365	0
aligned	UHGV-0131856	0
aligned	UHGV-0137419	0
aligned	UHGV-1332210	0
aligned	UHGV-1331334	0
aligned	UHGV-1330512	0
aligned	UHGV-0128195	0
aligned	UHGV-1332083	0
aligned	UHGV-1597201	0
aligned	UHGV-2045277	0
aligned	UHGV-1332331	0
aligned	UHGV-1332316	0
aligned	UHGV-2191471	0
aligned	UHGV-0148689	0
aligned	UHGV-0060374	0
aligned	UHGV-1379724	0
aligned	UHGV-0117143	0
aligned	UHGV-1486148	0
aligned	UHGV-1486146	0
aligned	UHGV-0114617	0
aligned	UHGV-0114612	0
aligned	UHGV-1379721	0
aligned	UHGV-2203437	0
aligned	UHGV-1850367	0
aligned	UHGV-0652090	0
aligned	UHGV-1755617	0
aligned	UHGV-2156140	0
aligned	UHGV-0189347	0
aligned	UHGV-0126997	0.14066099
aligned	UHGV-0126994	0
aligned	UHGV-0172486	0
aligned	UHGV-1486187	0
aligned	UHGV-1799049	0
aligned	UHGV-0044617	0.010258359
aligned	UHGV-0083175	0
aligned	UHGV-1630546	0
aligned	UHGV-0172487	0
aligned	UHGV-1384920	0
aligned	UHGV-0199477	0
aligned	UHGV-1638977	0.26654354
aligned	UHGV-1638975	0
aligned	UHGV-2148472	0
aligned	UHGV-0057485	0.034918483
aligned	UHGV-1359123	0
aligned	UHGV-1443443	0.022139534
aligned	UHGV-0189878	0
aligned	UHGV-0189917	0
aligned	UHGV-0189603	0
aligned	UHGV-0189614	0
aligned	UHGV-0189647	0
aligned	UHGV-0189654	0
aligned	UHGV-0189745	0
aligned	UHGV-1391785	0
aligned	UHGV-0189828	0
aligned	UHGV-0189865	0
aligned	UHGV-0101279	0
aligned	UHGV-0106837	0
aligned	UHGV-0373748	0
aligned	UHGV-1660887	0
aligned	UHGV-0377250	0.011150495
aligned	UHGV-1853705	0
aligned	UHGV-1520378	0
aligned	UHGV-0303589	0
aligned	UHGV-1517039	0
aligned	UHGV-0018657	0
aligned	UHGV-2110960	0
aligned	UHGV-0085494	0
aligned	UHGV-0018654	0
aligned	UHGV-0360097	0
aligned	UHGV-1422208	0
aligned	UHGV-1449467	0
aligned	UHGV-0377992	0
aligned	UHGV-0144943	0
aligned	UHGV-0144946	0
aligned	UHGV-1789693	0
aligned	UHGV-1426575	0
aligned	UHGV-1876407	0
aligned	UHGV-1439787	0
aligned	UHGV-0026978	0
aligned	UHGV-1370626	0
aligned	UHGV-1928690	0
aligned	UHGV-0106758	0
aligned	UHGV-1346319	0
aligned	UHGV-1727839	0
aligned	UHGV-1630445	0
aligned	UHGV-1702450	0
aligned	UHGV-1702458	0
aligned	UHGV-2080507	0
aligned	UHGV-1673237	0
aligned	UHGV-0088841	0
aligned	UHGV-0388168	0
aligned	UHGV-0088845	0
aligned	UHGV-0088842	0
aligned	UHGV-0284616	0
aligned	UHGV-1836850	0.03925881
aligned	UHGV-1836853	0
aligned	UHGV-1593188	0
aligned	UHGV-1844327	0
aligned	UHGV-0356356	0
aligned	UHGV-1885950	0
aligned	UHGV-2173232	0
aligned	UHGV-1689362	0
aligned	UHGV-0126374	0.077217855
aligned	UHGV-0181258	0
aligned	UHGV-0181256	0.021008208
aligned	UHGV-1631630	0
aligned	UHGV-0177115	0
aligned	UHGV-1732417	0
aligned	UHGV-0258920	0
aligned	UHGV-0813157	0
aligned	UHGV-0066267	0
aligned	UHGV-1688852	0
aligned	UHGV-1919612	0.07930041
aligned	UHGV-1771804	0
aligned	UHGV-1729639	0
aligned	UHGV-1603863	0
aligned	UHGV-1779030	0
aligned	UHGV-1471187	0
aligned	UHGV-0991689	0
aligned	UHGV-0969820	0
aligned	UHGV-1262590	0
aligned	UHGV-0896351	0
aligned	UHGV-0890278	0
aligned	UHGV-1360335	0
aligned	UHGV-0877393	0
aligned	UHGV-0040556	0
aligned	UHGV-0032166	0
aligned	UHGV-1402081	0
aligned	UHGV-0183142	0.017533416
aligned	UHGV-0038931	0
aligned	UHGV-0018931	0
aligned	UHGV-0306993	0.016839473
aligned	UHGV-0338630	0.025032356
aligned	UHGV-2167888	0
aligned	UHGV-0222527	0
aligned	UHGV-0220761	0
aligned	UHGV-1408446	0
aligned	UHGV-0219986	0
aligned	UHGV-0383996	0
aligned	UHGV-1706753	0
aligned	UHGV-0154899	0
aligned	UHGV-1440989	0
aligned	UHGV-0148567	0
aligned	UHGV-1510108	0
aligned	UHGV-0258309	0
aligned	UHGV-0179851	0.030869476
aligned	UHGV-0148846	0
aligned	UHGV-0254652	0
aligned	UHGV-1386363	0
aligned	UHGV-0321553	0
aligned	UHGV-0255528	0
aligned	UHGV-0105408	0
aligned	UHGV-0046021	0.013069544
aligned	UHGV-1422866	0
aligned	UHGV-0254622	0
aligned	UHGV-0085342	0
aligned	UHGV-1426787	0
aligned	UHGV-0143388	0
aligned	UHGV-0384828	0
aligned	UHGV-0171721	0
aligned	UHGV-0384823	0
aligned	UHGV-0173375	0
aligned	UHGV-1421067	0
aligned	UHGV-0046586	0
aligned	UHGV-0169723	0
aligned	UHGV-0377320	0.045822725
aligned	UHGV-1421174	0
aligned	UHGV-0106695	0.04734041
aligned	UHGV-0106693	0
aligned	UHGV-1334495	0
aligned	UHGV-1441584	0
aligned	UHGV-0140231	0
aligned	UHGV-1404463	0
aligned	UHGV-1524563	0
aligned	UHGV-1491767	0
aligned	UHGV-1338516	0
aligned	UHGV-0112192	0
aligned	UHGV-1942817	0
aligned	UHGV-0329548	0
aligned	UHGV-1425221	0
aligned	UHGV-1286462	0
aligned	UHGV-1286557	0
aligned	UHGV-1287044	0
aligned	UHGV-1287413	0
aligned	UHGV-1287480	0
aligned	UHGV-1287879	0
aligned	UHGV-1287969	0
aligned	UHGV-1362764	0
aligned	UHGV-1288827	0
aligned	UHGV-1289366	0
aligned	UHGV-1517405	0
aligned	UHGV-0090529	0.061876737
aligned	UHGV-1448934	0
aligned	UHGV-2111618	0.06257253
aligned	UHGV-1798863	0
aligned	UHGV-0706078	0
aligned	UHGV-1624598	0
aligned	UHGV-1392433	0
aligned	UHGV-2007006	0
aligned	UHGV-1463592	0
aligned	UHGV-0180879	0
aligned	UHGV-0180899	0
aligned	UHGV-0068995	0
aligned	UHGV-0223831	0
aligned	UHGV-0146324	0.1386246
aligned	UHGV-0180746	0
aligned	UHGV-0180700	0
aligned	UHGV-0180713	0
aligned	UHGV-0180798	0
aligned	UHGV-1867444	0.0360736
aligned	UHGV-0180755	0
aligned	UHGV-0188376	0
aligned	UHGV-0039388	0
aligned	UHGV-0879302	0
aligned	UHGV-0017464	0
aligned	UHGV-1483766	0
aligned	UHGV-0317928	0
aligned	UHGV-0293033	0.36496198
aligned	UHGV-1884032	0
aligned	UHGV-1571210	0
aligned	UHGV-0206963	0
aligned	UHGV-0324390	0
aligned	UHGV-2109258	0
aligned	UHGV-0058212	0
aligned	UHGV-1419836	0
aligned	UHGV-1419837	0
aligned	UHGV-1947598	0
aligned	UHGV-1388087	0
aligned	UHGV-1351029	0
aligned	UHGV-1628582	0
aligned	UHGV-0136896	0
aligned	UHGV-1605747	0
aligned	UHGV-0859890	0
aligned	UHGV-0186538	0
aligned	UHGV-1446564	0
aligned	UHGV-0141577	0
aligned	UHGV-1472905	0
aligned	UHGV-0389795	0
aligned	UHGV-0055396	0
aligned	UHGV-0113551	0
aligned	UHGV-1798860	0
aligned	UHGV-1351294	0
aligned	UHGV-1710260	0
aligned	UHGV-1992927	0.05423618
aligned	UHGV-0388121	0.54071546
aligned	UHGV-1697580	0
aligned	UHGV-1363622	0
aligned	UHGV-1593217	0
aligned	UHGV-2025040	0.018016962
aligned	UHGV-0029174	0
aligned	UHGV-1998854	0
aligned	UHGV-0388389	0
aligned	UHGV-1399158	0
aligned	UHGV-0113550	0
aligned	UHGV-0388434	0.17143379
aligned	UHGV-1344716	0
aligned	UHGV-0113552	0
aligned	UHGV-0013339	0
aligned	UHGV-0136715	0
aligned	UHGV-0174113	0
aligned	UHGV-0174111	0
aligned	UHGV-0182464	0
aligned	UHGV-1362026	0
aligned	UHGV-1376007	0
aligned	UHGV-1373922	0
aligned	UHGV-1366251	0
aligned	UHGV-2017536	0.2953848
aligned	UHGV-0390574	0.18687157
aligned	UHGV-1295419	0
aligned	UHGV-0038125	0
aligned	UHGV-0171879	0
aligned	UHGV-0177730	0
aligned	UHGV-1384339	0
aligned	UHGV-0158717	0
aligned	UHGV-0136472	0
aligned	UHGV-0158712	0
aligned	UHGV-1332422	0
aligned	UHGV-1361996	0
aligned	UHGV-0254876	0
aligned	UHGV-1359841	0
aligned	UHGV-0189883	0
aligned	UHGV-1359846	0
aligned	UHGV-1695784	0
aligned	UHGV-0270398	0
aligned	UHGV-1695782	0
aligned	UHGV-0301201	0
aligned	UHGV-1649183	0
aligned	UHGV-0284475	0
aligned	UHGV-0284471	0
aligned	UHGV-1567190	0
aligned	UHGV-1397011	0
aligned	UHGV-1799605	0.2076017
aligned	UHGV-2055865	0
aligned	UHGV-1614432	0
aligned	UHGV-2095099	0
aligned	UHGV-1568643	0
aligned	UHGV-1614438	0
aligned	UHGV-0098825	0
aligned	UHGV-0111347	0.11326537
aligned	UHGV-1629333	0
aligned	UHGV-2095094	0.25970784
aligned	UHGV-1615723	0
aligned	UHGV-0153437	0
aligned	UHGV-1420754	0.043315046
aligned	UHGV-1492482	0
aligned	UHGV-0297851	0
aligned	UHGV-1572013	0
aligned	UHGV-1572018	0
aligned	UHGV-1401778	0
aligned	UHGV-0133718	0
aligned	UHGV-1739392	0
aligned	UHGV-1710691	0
aligned	UHGV-0305894	0
aligned	UHGV-2190349	0
aligned	UHGV-2190341	0
aligned	UHGV-0141826	0
aligned	UHGV-1402269	0
aligned	UHGV-1394774	0
aligned	UHGV-0458599	0.010477528
aligned	UHGV-1463072	0
aligned	UHGV-0023663	0
aligned	UHGV-1427441	0
aligned	UHGV-1443954	0
aligned	UHGV-0006066	0
aligned	UHGV-1528389	0.3046406
aligned	UHGV-2170956	0.043451585
aligned	UHGV-0172691	0
aligned	UHGV-1569325	0
aligned	UHGV-1569321	0
aligned	UHGV-0148515	0.056059707
aligned	UHGV-1352103	0
aligned	UHGV-1464933	0
aligned	UHGV-0026378	0
aligned	UHGV-1623166	0
aligned	UHGV-0153106	0
aligned	UHGV-0039931	0
aligned	UHGV-0153103	0
aligned	UHGV-0343086	0
aligned	UHGV-0207096	0
aligned	UHGV-0242872	0
aligned	UHGV-1371392	0
aligned	UHGV-0355067	0
aligned	UHGV-0348313	0
aligned	UHGV-0270490	0.029789863
aligned	UHGV-1364439	0
aligned	UHGV-0348039	0
aligned	UHGV-0270562	0
aligned	UHGV-0221907	0.11228791
aligned	UHGV-0310204	0
aligned	UHGV-0044658	0
aligned	UHGV-0219025	0
aligned	UHGV-1824782	0
aligned	UHGV-0145526	0
aligned	UHGV-0145527	0
